mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	Ottava:8va	decrescendo_hairpin	crescendo_hairpin
49	49	192	192	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	800		articAccentAbove												
49	49	193	193	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	801														
49	49	387/2	387/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	802														
49	49	194	194	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	803														
49	49	195	195	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	804														
49	49	192	192	0.0	0	0	Chord	2/2	1	2	0	acciaccatura	1/8	1	805														
49	49	192	192	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	806														
49	49	385/2	385/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8		1/8	1	807														
49	49	193	193	0.5	1/4	1/4	Chord	2/2	1	2	1/8		1/8	1	808														
49	49	387/2	387/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8		1/8	1	809														
49	49	194	194	0.0	1/2	1/2	Chord	2/2	1	2	0	acciaccatura	1/8	1	810														
49	49	194	194	0.5	1/2	1/2	Chord	2/2	1	2	1/8		1/8	1	811														
49	49	389/2	389/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8		1/8	1	812														
49	49	195	195	0.5	3/4	3/4	Chord	2/2	1	2	1/8		1/8	1	813														
49	49	391/2	391/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	814														
49	49	192	192	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	815														
49	49	385/2	385/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	816														
49	49	193	193	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	817														
49	49	387/2	387/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	818														
49	49	194	194	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	819														
49	49	389/2	389/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	820														
49	49	195	195	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	821														
49	49	391/2	391/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	822														
50	50	196	196	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	823														
50	50	197	197	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	824														
50	50	395/2	395/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	825														
50	50	196	196	0.0	0	0	Chord	2/2	1	2	0	acciaccatura	1/8	1	826														
50	50	196	196	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	827														
50	50	393/2	393/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8		1/8	1	828														
50	50	197	197	0.5	1/4	1/4	Chord	2/2	1	2	1/8		1/8	1	829														
50	50	395/2	395/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8		1/8	1	830														
50	50	196	196	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	831														
50	50	393/2	393/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	832		articAccentBelow												
50	50	197	197	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	833														
50	50	395/2	395/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	834														
51	51	202	202	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	835		articAccentAbove												
51	51	203	203	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	836														
51	51	407/2	407/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	837														
51	51	202	202	0.0	1/2	1/2	Chord	2/2	1	2	0	acciaccatura	1/8	1	838														
51	51	202	202	0.5	1/2	1/2	Chord	2/2	1	2	1/8		1/8	1	839														
51	51	405/2	405/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8		1/8	1	840														
51	51	203	203	0.5	3/4	3/4	Chord	2/2	1	2	1/8		1/8	1	841														
51	51	407/2	407/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	842														
51	51	202	202	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	843														
51	51	405/2	405/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	844														
51	51	203	203	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	845														
51	51	407/2	407/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	846														
52	52	204	204	0.0	0	0	StaffText	2/2	1	1	0							"<font size=""9""/><font face=""Times New Roman""/><i>stretto</i>"											
52	52	204	204	0.0	0	0	Spanner	2/2	1	1	0																		12
52	52	204	204	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	847		articTenutoAbove												12
52	52	205	205	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	848		articTenutoAbove												12
52	52	206	206	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	849		articAccentAbove												12
52	52	207	207	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	850														12
52	52	415/2	415/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	851														12
52	52	206	206	0.0	1/2	1/2	Chord	2/2	1	2	0	acciaccatura	1/8	1	852														12
52	52	206	206	0.5	1/2	1/2	Chord	2/2	1	2	1/8		1/8	1	853														12
52	52	413/2	413/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8		1/8	1	854														12
52	52	207	207	0.5	3/4	3/4	Chord	2/2	1	2	1/8		1/8	1	855														12
52	52	415/2	415/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	856														12
52	52	204	204	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	857														
52	52	409/2	409/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	858														
52	52	205	205	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	859														
52	52	411/2	411/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	860														
52	52	206	206	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	861														
52	52	413/2	413/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	862														
52	52	207	207	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	863														
52	52	415/2	415/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	864														
53	53	208	208	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	865		articTenutoAbove												12
53	53	209	209	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	866		articTenutoAbove												12
53	53	210	210	0.0	1/2	1/2	Spanner	2/2	1	1	0																		
53	53	208	208	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	867														
53	53	417/2	417/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	868														
53	53	209	209	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	869														
53	53	419/2	419/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	870														
54	54	212	212	0.0	0	0	StaffText	2/2	1	1	0							"<font size=""9""/><font face=""Times New Roman""/><i>tranquillo</i>"											
54	54	212	212	0.0	0	0	Dynamic	2/2	1	1	0					p													
54	54	212	212	0.0	0	0	StaffText	2/2	1	1	0							ten.											
54	54	212	212	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	871		articAccentAbove												
54	54	213	213	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	872														
54	54	427/2	427/2	0.0	3/8	3/8	Spanner	2/2	1	1	0																		13
54	54	427/2	427/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	873														13
54	54	214	214	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	874														13
54	54	215	215	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	875														13
54	54	212	212	0.0	0	0	Chord	2/2	1	2	0	acciaccatura	1/8	1	876														13
54	54	212	212	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	877														13
54	54	425/2	425/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8		1/8	1	878														13
54	54	213	213	0.5	1/4	1/4	Chord	2/2	1	2	1/8		1/8	1	879														13
54	54	427/2	427/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8		1/8	1	880														13
54	54	214	214	0.0	1/2	1/2	Chord	2/2	1	2	0	acciaccatura	1/8	1	881														13
54	54	214	214	0.5	1/2	1/2	Chord	2/2	1	2	1/8		1/8	1	882														13
54	54	429/2	429/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8		1/8	1	883														13
54	54	215	215	0.5	3/4	3/4	Chord	2/2	1	2	1/8		1/8	1	884														13
54	54	431/2	431/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	885														13
54	54	212	212	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	886														
54	54	425/2	425/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	887														
54	54	213	213	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	888														
54	54	427/2	427/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	889														
54	54	214	214	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	890														
54	54	429/2	429/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	891														
54	54	215	215	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	892														
54	54	431/2	431/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	893														
55	55	216	216	0.0	0	0	StaffText	2/2	1	1	0							"<font size=""9""/><font face=""Times New Roman""/><i>rall.</i>"											
55	55	216	216	0.0	0	0	Dynamic	2/2	1	1	0					fz													
55	55	216	216	0.0	0	0	Spanner	2/2	1	1	0																		
55	55	216	216	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	894		articAccentAbove												
55	55	435/2	435/2	0.0	3/8	3/8	Spanner	2/2	1	1	0																	11	
55	55	218	218	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	895		articTenutoAbove											11	
55	55	219	219	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	896		articTenutoAbove											11	
55	55	216	216	0.0	0	0	Chord	2/2	1	2	0	acciaccatura	1/8	1	897													11	
55	55	216	216	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	898													11	
55	55	433/2	433/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8		1/8	1	899													11	
55	55	217	217	0.5	1/4	1/4	Chord	2/2	1	2	1/8		1/8	1	900													11	
55	55	435/2	435/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8		1/8	1	901													11	
55	55	218	218	0.5	1/2	1/2	Chord	2/2	1	2	1/8		1/8	1	902													11	
55	55	437/2	437/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8		1/8	1	903													11	
55	55	219	219	0.5	3/4	3/4	Chord	2/2	1	2	1/8		1/8	1	904													11	
55	55	439/2	439/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	905													11	
55	55	216	216	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	906														
55	55	433/2	433/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	907		articAccentBelow												
55	55	217	217	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	908														
55	55	435/2	435/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	909														
55	55	218	218	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	910														
55	55	437/2	437/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	911														
55	55	219	219	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	912														
55	55	439/2	439/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	913														
56	56	220	220	0.0	0	0	StaffText	2/2	1	1	0							"<font size=""9""/><font face=""Times New Roman""/><i>a tempo</i>"											
56	56	220	220	0.0	0	0	Spanner	2/2	1	1	0																		
56	56	220	220	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	914														
56	56	222	222	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	915														
56	56	220	220	0.0	0	0	Chord	2/2	2	1	0	acciaccatura	1/8	1	916														
56	56	220	220	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	917														
56	56	441/2	441/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	918														
56	56	221	221	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	919														
56	56	443/2	443/2	0.0	3/8	3/8	Spanner	2/2	2	1	0																	12	
56	56	443/2	443/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	920													12	
56	56	222	222	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	921													12	
56	56	445/2	445/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	922													12	
56	56	223	223	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	923													12	
56	56	447/2	447/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	924													12	
57	57	224	224	0.0	0	0	StaffText	2/2	1	1	0							"<font size=""9""/><font face=""Times New Roman""/><i>tranquillo</i>"											
57	57	224	224	0.0	0	0	Dynamic	2/2	1	1	0					pp													
57	57	224	224	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	925														
57	57	225	225	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	926														
57	57	451/2	451/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	927														
57	57	226	226	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	928														
57	57	227	227	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	929														
57	57	224	224	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	930														
57	57	449/2	449/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8		1/8	1	931														
57	57	225	225	0.5	1/4	1/4	Chord	2/2	1	2	1/8		1/8	1	932														
57	57	451/2	451/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8		1/8	1	933														
57	57	226	226	0.5	1/2	1/2	Chord	2/2	1	2	1/8		1/8	1	934														
57	57	453/2	453/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8		1/8	1	935														
57	57	227	227	0.5	3/4	3/4	Chord	2/2	1	2	1/8		1/8	1	936														
57	57	455/2	455/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	937														
57	57	224	224	0.0	0	0	StaffText	2/2	2	1	0							una corda											
57	57	224	224	0.0	0	0	Spanner	2/2	2	1	0																		
57	57	224	224	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	938														
57	57	449/2	449/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	939														
57	57	225	225	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	940														
57	57	451/2	451/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	941														
57	57	226	226	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	942														
57	57	453/2	453/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	943														
57	57	227	227	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	944														
57	57	455/2	455/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	945														
58	58	228	228	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	946														
58	58	229	229	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	947														
58	58	459/2	459/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	948														
58	58	230	230	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	949														
58	58	231	231	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	950														
58	58	228	228	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	951														
58	58	457/2	457/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8		1/8	1	952														
58	58	229	229	0.5	1/4	1/4	Chord	2/2	1	2	1/8		1/8	1	953														
58	58	459/2	459/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8		1/8	1	954														
58	58	230	230	0.5	1/2	1/2	Chord	2/2	1	2	1/8		1/8	1	955														
58	58	461/2	461/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8		1/8	1	956														
58	58	231	231	0.5	3/4	3/4	Chord	2/2	1	2	1/8		1/8	1	957														
58	58	463/2	463/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	958														
58	58	228	228	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	959														
58	58	457/2	457/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	960														
58	58	229	229	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	961														
58	58	459/2	459/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	962														
58	58	230	230	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	963														
58	58	461/2	461/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	964														
58	58	231	231	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	965														
58	58	463/2	463/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	966														
59	59	232	232	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	967														
59	59	233	233	0.0	1/4	1/4	Spanner	2/2	1	1	0																		14
59	59	233	233	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	968		articTenutoAbove												14
59	59	467/2	467/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	969		articTenutoAbove												14
59	59	234	234	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	970														14
59	59	235	235	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	971														14
59	59	232	232	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	972														14
59	59	465/2	465/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8		1/8	1	973														14
59	59	233	233	0.5	1/4	1/4	Chord	2/2	1	2	1/8		1/8	1	974														14
59	59	467/2	467/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8		1/8	1	975														14
59	59	234	234	0.5	1/2	1/2	Chord	2/2	1	2	1/8		1/8	1	976														14
59	59	469/2	469/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8		1/8	1	977														14
59	59	235	235	0.5	3/4	3/4	Chord	2/2	1	2	1/8		1/8	1	978														14
59	59	471/2	471/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	979														14
59	59	232	232	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	980														
59	59	465/2	465/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	981														
59	59	233	233	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	982														
59	59	467/2	467/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	983														
59	59	234	234	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	984														
59	59	469/2	469/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	985														
59	59	235	235	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	986														
59	59	471/2	471/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	987														
60	60	236	236	0.0	0	0	StaffText	2/2	1	1	0							molto cresc. e stretto											
60	60	236	236	0.0	0	0	Spanner	2/2	1	1	0																		
60	60	236	236	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	988														
60	60	237	237	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	989														
60	60	475/2	475/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	990														
60	60	238	238	0.0	1/2	1/2	Chord	2/2	1	1	0	grace16	1/16	1	991														
60	60	238	238	0.0	1/2	1/2	Chord	2/2	1	1	0	grace16	1/16	1	992														
60	60	238	238	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	993														
60	60	477/2	477/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	994														
60	60	239	239	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	995														
60	60	479/2	479/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	996														
60	60	236	236	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	997														
60	60	473/2	473/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8		1/8	1	998														
60	60	237	237	0.5	1/4	1/4	Chord	2/2	1	2	1/8		1/8	1	999														
60	60	475/2	475/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8		1/8	1	1000														
60	60	238	238	0.5	1/2	1/2	Chord	2/2	1	2	1/8		1/8	1	1001														
60	60	477/2	477/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8		1/8	1	1002														
60	60	239	239	0.5	3/4	3/4	Chord	2/2	1	2	1/8		1/8	1	1003														
60	60	479/2	479/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	1004														
60	60	236	236	0.0	0	0	StaffText	2/2	2	1	0							tre corde											
60	60	236	236	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1005														
60	60	473/2	473/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1006														
60	60	237	237	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1007														
60	60	475/2	475/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1008														
60	60	238	238	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1009														
60	60	477/2	477/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1010														
60	60	239	239	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1011														
60	60	479/2	479/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1012														
61	61	240	240	0.0	0	0	Dynamic	2/2	1	1	0					f													
61	61	240	240	4.0	0	0	Chord	2/2	1	1	1		1	1	1013														
61	61	240	240	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1014														
61	61	481/2	481/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1015														
61	61	241	241	0.0	1/4	1/4	Spanner	2/2	2	1	0																		15
61	61	241	241	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1016														15
61	61	483/2	483/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1017														15
61	61	242	242	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1018														15
61	61	485/2	485/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1019														15
61	61	243	243	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1020														15
61	61	487/2	487/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1021														15
62	62	244	244	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	1022														
62	62	246	246	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1023														
62	62	493/2	493/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1024		articTenutoAbove												
62	62	247	247	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1025		articTenutoAbove												
62	62	742/3	742/3	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1026		articTenutoAbove												
62	62	743/3	743/3	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1027		articTenutoAbove												
62	62	244	244	4.0	0	0	Chord	2/2	1	2	1		1	1	1028														
62	62	244	244	0.0	0	0	Dynamic	2/2	2	1	0					fz													
62	62	244	244	0.0	0	0	Spanner	2/2	2	1	0																		
62	62	244	244	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1029														
62	62	489/2	489/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1030		articAccentBelow												
62	62	245	245	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1031														
62	62	491/2	491/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1032														
62	62	246	246	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1033														
62	62	493/2	493/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1034														
62	62	247	247	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1035														
62	62	495/2	495/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1036														
63	63	248	248	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1037									4					
63	63	249	249	2.0	1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	1038														
63	63	248	248	0.0	0	0	Chord	2/2	1	2	0	acciaccatura	1/8	1	1039														
63	63	248	248	3.0	0	0	Chord	2/2	1	2	3/4		1/2	3/2	1040														
63	63	248	248	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1041														
63	63	497/2	497/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1042														
63	63	249	249	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1043														
63	63	499/2	499/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1044														
63	63	250	250	0.0	1/2	1/2	Spanner	2/2	2	1	0																	13	
63	63	250	250	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1045													13	
63	63	501/2	501/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1046													13	
63	63	251	251	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1047													13	
63	63	503/2	503/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1048													13	
64	64	252	252	0.0	0	0	Dynamic	2/2	1	1	0					p													
64	64	252	252	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	1049		articAccentAbove												
64	64	254	254	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1050														
64	64	509/2	509/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1051		articTenutoAbove												
64	64	255	255	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1052		articTenutoAbove												
64	64	766/3	766/3	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1053		articTenutoAbove												
64	64	767/3	767/3	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1054		articTenutoAbove												
64	64	252	252	4.0	0	0	Chord	2/2	1	2	1		1	1	1055														
64	64	252	252	0.0	0	0	Spanner	2/2	2	1	0																		
64	64	252	252	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1056														
64	64	505/2	505/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1057														
64	64	253	253	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1058														
64	64	507/2	507/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1059														
64	64	254	254	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1060														
64	64	509/2	509/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1061														
64	64	255	255	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1062														
64	64	511/2	511/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1063														
