mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>
75	75	298	298	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	794		articAccentAbove		61				
75	75	299	299	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	795								
76	76	601/2	601/2	0.0	1/8	1/8	StaffText	2/2	1	1	0							"<i><font size=""9""/><font face=""Times New Roman""/>più cresc.</i>"					
76	76	601/2	601/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	796								
76	76	301	301	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	797								
76	76	603/2	603/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	798								
76	76	302	302	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	799								
76	76	605/2	605/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	800								
76	76	303	303	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	801								
76	76	607/2	607/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	802								
76	76	300	300	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	803								
76	76	601/2	601/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	804								
76	76	301	301	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	805								
76	76	603/2	603/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	806								
76	76	302	302	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	807								
76	76	605/2	605/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	808								
76	76	303	303	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	809								
76	76	607/2	607/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	810								
77	77	609/2	609/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	811								
77	77	305	305	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	812								
77	77	611/2	611/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	813								
77	77	306	306	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	814								
77	77	613/2	613/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	815								
77	77	307	307	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	816								
77	77	615/2	615/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	817								
77	77	304	304	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	818								
77	77	609/2	609/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	819								
77	77	305	305	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	820								
77	77	611/2	611/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	821								
77	77	306	306	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	822								
77	77	613/2	613/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	823								
77	77	307	307	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	824								
77	77	615/2	615/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	825								
78	78	617/2	617/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	826								
78	78	309	309	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	827								
78	78	619/2	619/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	828								
78	78	310	310	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	829								
78	78	621/2	621/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	830								
78	78	311	311	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	831								
78	78	623/2	623/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	832								
78	78	308	308	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	833								
78	78	617/2	617/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	834								
78	78	309	309	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	835								
78	78	619/2	619/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	836								
78	78	310	310	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	837								
78	78	621/2	621/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	838								
78	78	311	311	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	839								
78	78	623/2	623/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	840								
79	79	312	312	0.0	0	0	Spanner	2/2	1	1	0										23		
79	79	625/2	625/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	841						23		
79	79	313	313	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	842						23		
79	79	627/2	627/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	843						23		
79	79	629/2	629/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	844						23		
79	79	315	315	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	845						23		
79	79	631/2	631/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	846						23		
79	79	312	312	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	847								
79	79	625/2	625/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	848								
79	79	313	313	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	849								
79	79	627/2	627/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	850								
79	79	314	314	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	851								
79	79	629/2	629/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	852								
79	79	315	315	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	853								
79	79	631/2	631/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	854								
80	80	316	316	0.0	0	0	Spanner	2/2	1	1	0												
80	80	633/2	633/2	0.0	1/8	1/8	Dynamic	2/2	1	1	0					f							
80	80	317	317	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	855				62				
80	80	318	318	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	856								
80	80	633/2	633/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	857								
80	80	635/2	635/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	858								
80	80	637/2	637/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	859								
80	80	639/2	639/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	860								
80	80	316	316	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	861								
80	80	319	319	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	862				63				
81	81	320	320	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	863								
81	81	321	321	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	864				64				
81	81	322	322	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	865								
81	81	320	320	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	866								
81	81	641/2	641/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	867								
81	81	643/2	643/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	868								
81	81	645/2	645/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	869								
81	81	647/2	647/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	870								
81	81	320	320	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	871								
81	81	323	323	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	872				65				
82	82	324	324	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	873								
82	82	325	325	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	874				66				
82	82	326	326	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	875								
82	82	324	324	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	876								
82	82	649/2	649/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	877								
82	82	651/2	651/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	878								
82	82	653/2	653/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	879								
82	82	655/2	655/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	880								
82	82	324	324	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	881								
82	82	327	327	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	882				67				
82	82	327	327	1.0	3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	883		articAccentBelow						
83	83	328	328	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	884								
83	83	329	329	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	885				68				
83	83	330	330	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	886								
83	83	328	328	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	887								
83	83	657/2	657/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	888								
83	83	659/2	659/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	889								
83	83	661/2	661/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	890								
83	83	663/2	663/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	891								
83	83	328	328	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	892								
83	83	331	331	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	893				69				
83	83	328	328	4.0	0	0	Chord	2/2	2	2	1		1	1	894								
84	84	332	332	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	895								
84	84	333	333	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	896				70				
84	84	667/2	667/2	0.0	3/8	3/8	StaffText	2/2	1	1	0							"<font size=""10""/><font face=""Times New Roman""/><i>dim. e sempre poco più tranquillo</i>"	70				
84	84	334	334	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	897								
84	84	332	332	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	898								
84	84	665/2	665/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	899								
84	84	667/2	667/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	900								
84	84	669/2	669/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	901								
84	84	671/2	671/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	902								
84	84	332	332	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	903								
84	84	335	335	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	904				71				
84	84	332	332	3.0	0	0	Chord	2/2	2	2	3/4		1/2	3/2	905								
84	84	335	335	1.0	3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	906								
85	85	336	336	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	907								
85	85	337	337	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	908				72				
85	85	338	338	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	909								
85	85	336	336	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	910								
85	85	673/2	673/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	911								
85	85	675/2	675/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	912								
85	85	677/2	677/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	913								
85	85	679/2	679/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	914								
85	85	336	336	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	915								
85	85	339	339	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	916				73				
85	85	336	336	4.0	0	0	Chord	2/2	2	2	1		1	1	917								
86	86	340	340	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	918								
86	86	341	341	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	919				74				
86	86	342	342	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	920								
86	86	340	340	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	921								
86	86	681/2	681/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	922								
86	86	683/2	683/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	923								
86	86	685/2	685/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	924								
86	86	687/2	687/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	925								
86	86	340	340	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	926								
86	86	343	343	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	927				75				
86	86	340	340	3.0	0	0	Chord	2/2	2	2	3/4		1/2	3/2	928								
86	86	343	343	1.0	3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	929								
87	87	344	344	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	930								
87	87	345	345	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	931				76				
87	87	346	346	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	932								
87	87	344	344	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	933								
87	87	689/2	689/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	934								
87	87	691/2	691/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	935								
87	87	693/2	693/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	936								
87	87	695/2	695/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	937								
87	87	344	344	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	938								
87	87	347	347	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	939				77				
87	87	344	344	4.0	0	0	Chord	2/2	2	2	1		1	1	940								
88	88	348	348	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	941								
88	88	349	349	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	942				78				
88	88	350	350	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	943								
88	88	703/2	703/2	0.0	7/8	7/8	Dynamic	2/2	1	1	0					p							
88	88	348	348	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	944								
88	88	697/2	697/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	945								
88	88	699/2	699/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	946								
88	88	701/2	701/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	947								
88	88	703/2	703/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	948								
88	88	348	348	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	949								
88	88	351	351	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	950				79				
88	88	348	348	3.0	0	0	Chord	2/2	2	2	3/4		1/2	3/2	951								
88	88	351	351	1.0	3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	952								
89	89	352	352	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	953								
89	89	353	353	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	954				80				
89	89	354	354	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	955								
89	89	352	352	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	956								
89	89	705/2	705/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	957								
89	89	707/2	707/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	958								
89	89	709/2	709/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	959								
89	89	711/2	711/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	960								
89	89	352	352	0.0	0	0	StaffText	2/2	2	1	0							"<font size=""10""/><font face=""Times New Roman""/><i>dolce</i>"					
89	89	352	352	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	961								
89	89	355	355	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	962				81				
89	89	352	352	4.0	0	0	Chord	2/2	2	2	1		1	1	963								
90	90	356	356	4.0	0	0	Chord	2/2	1	1	1		1	1	964								
90	90	356	356	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	965								
90	90	713/2	713/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	966								
90	90	715/2	715/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	967								
90	90	717/2	717/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	968								
90	90	719/2	719/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	969								
90	90	356	356	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	970								
90	90	359	359	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	971				82				
91	91	360	360	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	972								
91	91	361	361	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	973								
91	91	362	362	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	974								
91	91	363	363	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	975								
91	91	360	360	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	976								
91	91	721/2	721/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	977								
91	91	723/2	723/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	978								
91	91	725/2	725/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	979								
91	91	727/2	727/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	980								
91	91	360	360	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	981								
92	92	365	365	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	982								
92	92	366	366	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	983								
92	92	729/2	729/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	984								
92	92	731/2	731/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	985								
92	92	733/2	733/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	986								
92	92	735/2	735/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	987								
92	92	364	364	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	988		articStaccatoAbove						
92	92	367	367	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	989				83				
93	93	368	368	4.0	0	0	Chord	2/2	1	1	1		1	1	990								
93	93	368	368	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	991								
93	93	737/2	737/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	992								
93	93	739/2	739/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	993								
93	93	741/2	741/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	994								
93	93	743/2	743/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	995								
93	93	368	368	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	996								
93	93	371	371	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	997				84				
94	94	372	372	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	998								
94	94	373	373	0.0	1/4	1/4	Spanner	2/2	1	1	0										24		
94	94	373	373	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	999		articTenutoAbove				24		
94	94	374	374	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1000		articTenutoAbove				24		
94	94	375	375	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1001		articTenutoAbove				24		
94	94	372	372	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	1002						24		
94	94	745/2	745/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	1003						24		
94	94	747/2	747/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	1004						24		
94	94	749/2	749/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	1005						24		
94	94	751/2	751/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	1006						24		
94	94	372	372	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	1007								
94	94	375	375	0.0	3/4	3/4	Spanner	2/2	2	1	0											1	1
95	95	376	376	0.0	0	0	Dynamic	2/2	1	1	0					f							
95	95	376	376	0.0	0	0	Spanner	2/2	1	1	0												
95	95	376	376	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	1008		articAccentAbove						
95	95	378	378	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1009								
95	95	757/2	757/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1010								
95	95	379	379	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1011								
95	95	759/2	759/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1012								
96	96	380	380	0.0	0	0	StaffText	2/2	1	1	0							dim.					
96	96	380	380	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	1013								
96	96	382	382	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1014								
96	96	765/2	765/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1015								
96	96	383	383	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1016								
96	96	767/2	767/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1017								
97	97	384	384	0.0	0	0	StaffText	2/2	1	1	0							ritard.					
97	97	384	384	0.0	0	0	Spanner	2/2	1	1	0									13			
97	97	384	384	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1018					13			
97	97	769/2	769/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1019					13			
97	97	385	385	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1020					13			
97	97	771/2	771/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1021					13			
97	97	386	386	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1022					13			
97	97	773/2	773/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1023					13			
97	97	387	387	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1024					13			
97	97	775/2	775/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1025					13			
98	98	388	388	0.0	0	0	Spanner	2/2	1	1	0												
98	98	388	388	0.0	0	0	Spanner	2/2	1	1	0									14			
98	98	388	388	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1026		articStaccatoBelow		85	14			
98	98	777/2	777/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1027		articStaccatoBelow		85	14			
98	98	389	389	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1028		articStaccatoBelow		85	14			
98	98	779/2	779/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1029		articStaccatoBelow		85	14			
98	98	390	390	0.0	1/2	1/2	Spanner	2/2	1	1	0								85				
98	98	390	390	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1030		articStaccatoBelow		85				
98	98	781/2	781/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1031		articStaccatoBelow		85				
98	98	391	391	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1032		articStaccatoBelow		85				
98	98	783/2	783/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1033		articStaccatoBelow						
98	98	388	388	0.0	0	0	Spanner	2/2	2	1	0												
99	99	392	392	0.0	0	0	Dynamic	2/2	1	1	0					p							
99	99	392	392	0.0	0	0	StaffText	2/2	1	1	0							"<font size=""9""/><font face=""Times New Roman""/><i>a tempo</i>"					
99	99	392	392	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1034				86				
99	99	393	393	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1035				86				
99	99	394	394	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1036				86				
99	99	395	395	0.0	3/4	3/4	Spanner	2/2	1	1	0								86		25		
99	99	395	395	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1037				86		25		
99	99	392	392	4.0	0	0	Chord	2/2	1	2	1		1	1	1038						25		
99	99	392	392	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1039								
99	99	785/2	785/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1040								
99	99	393	393	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1041								
99	99	787/2	787/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1042								
99	99	394	394	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1043								
99	99	789/2	789/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1044								
99	99	395	395	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1045								
99	99	791/2	791/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1046								
100	100	396	396	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1047				86		25		
100	100	397	397	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1048				86		25		
100	100	398	398	0.0	1/2	1/2	Spanner	2/2	1	1	0												
100	100	398	398	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1049								
100	100	396	396	4.0	0	0	Chord	2/2	1	2	1		1	1	1050								
100	100	396	396	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1051								
100	100	793/2	793/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1052								
100	100	397	397	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1053								
100	100	795/2	795/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1054								
100	100	398	398	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1055								
100	100	797/2	797/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1056								
100	100	399	399	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1057								
100	100	799/2	799/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1058								
101	101	401	401	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1059				87				
101	101	803/2	803/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1060				87				
101	101	402	402	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1061				87				
101	101	403	403	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1062				87				
101	101	402	402	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	1063								
101	101	400	400	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1064								
101	101	801/2	801/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1065								
101	101	401	401	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1066								
101	101	803/2	803/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1067								
